text,label
scuderia ferrari continue their dominance at the sochi autodrom read the race debrief gt  ,1
the cf armchair fan has to take avoiding action from household chores to watch the    ,1
podcast f  feat   play   ,1
podcast f  feat        ,1
 saw only one ontrack overtake and it was a team order to let  get past  on lap  f ,1
radar charts of   points for each scoring driver through   rstats ,1
 this result is not the end of the world     qampa    f ,1
  catch maxs thoughts on the  after his th place finish in sochi   ,1
 kimi surprised bottas is leading and not hamilton f ,1
      this also covers  but please note ,1
experience the glamour of the monacogp in ultimate style on board a yacht enquire via  ,1
 thanks for nothing sochi rated among worst ten races of last ten years f   ,1
have a look at all the best f  pictures on my fb page     vb  ,1
the latest the monaco f yacht  daily  thanks to    f ,1
teammate wars   f teamlh lh hammertime nevergiveup believe inspired ,1
thanks for nothing sochi rated among worst ten races of last ten years f   ,1
 f mclaren vandoorne we were quite competitive during the early stages of  following williams toro rosso amp ha,1
but when we had to start fuel saving we lost quite a bit of laptime amp we started to drop back a bit vandoorne on ,1
f mclaren vandoorne we were quite competitive during the early stages of  following williams toro rosso amp haas,1
 did the fastest pitstop in  seconds at the  great job team verstappen rb ,1
seb celebrating with his ed place trophy on the podium after the  ,1
great job valtteri great job in russia  ,1
indy everyone expecting   who remember the winner in   absolutely amazing fsky f,1
 askcrofty  well this is shaping up to be a boring race lap  and nobody is within drs,1
 take an inside look at silver arrows team life in     gallery    f ,1
horsepower amp heels weekly roundup is out  stories via    f ,1
life through a lens from the russian gp in sochi watch amp listen to my story  f ,1
the latest the kimi raikkonen daily  thanks to    ,1
the  driver of the weekend poll closes in one hour add your vote here f  ,1
cleanse your palette of the  with our recap of the week in f  ,1
son gave their work personally in the hands of the pilots and congratulated the team on yearsinf thank you ,1
 renault feels sorry and a lot of frustration for palmer after a  filled with unreliability and crashes  ,1
day   feeling full after watching the  snoozefest with the crew great to hang wtih em all tier ,1
karun chandok offers his opinion from a drivers point of view on why he thinks lewis was slower than bottas in the ,1
thank you      f sauber yearsinf ,1
first win by yesed f      ,1
column svandoorne recalls a  weekend that ended with the minor boost of a finish  ,1
 russian grand prix predictions championship results f   ,1
 the  driver of the weekend poll closes in one hour add your vote here f  ,1
column svandoorne recalls a  weekend that ended with the minor boost of a finish ,1
  russian grand prix predictions championship results f   ,1
column  recalls a  weekend that ended with the minor boost of a finish ,1
 comebacks a finnish tale  f   ,1
the latest the northern stu daily  thanks to  f ,1
 good morning everyone lets start the day with the new chapter of minidrivers at the f  ,1
comebacks a finnish tale  f   ,1
 teamwork makes the dreamwork  the teams  sec stop at the  fastest of  so far   ,1
 finns finish first     vb kimiraikkonen sebastianvettel ,1
good morning  lets start the perfect day with a review of the spectacular fight between vettel and bottas in the ,1
who shone in the sochi sun and who had a weekend to forget  has the winners and losers of the  ,1
the latest the kimi raikkonen daily  thanks to    f ,1
icymi  aditya bhats video race review of the    via    f fsochi bottas ,1
 podcast cantbeatbottas talking  indy and more formula  ,1
podcast cantbeatbottas talking  indy and more formula  ,1
the latest the slow lane   skyf,1
 well done to valterribottas for winning the  great to see a podium without hamilton on it well done to rai,1
 weve added our favourite   to our facebook page check them out here  ,1
 lemme just switch to the  coz united aahhaa,1
 super fantasy gp version  has  more ways you can play fantasy f for a total of    preview or   htt,1
and putin arrived to the track f  ,1
 have you seen our latest f minidrivers  chapter tell us what do you think    ,1
  stats  sebastian vettel is the first non mercedes driver who has been on the lead at sochi he ,1
 putin is here ,1
 lock them up trumprussia impeachtrump  treason russianhacking independentinvestigation theresistance stop,1
 russian reflections through the lens of  in sochi see more in teamstream  ,1
my f  summary moment to moment is available to read at   ,1
overtaking issues   is in a quandary as to whether to make changes in drs post the  gtgt ,1
please hurry up and lock them up impeachtrump trumprussia  treason ,1
lock them up trumprussia impeachtrump  treason russianhacking independentinvestigation ,1
all  days of the  are online now f  ,1
  is this the end are we starting wwiii  northkorea china  syriastrikes afghanist,1
 cmon   its almost time  f sochi ,1
 bottas deserves to win this race got a great start and would be harsh for him  lose now ,1
  is this the end are we starting wwiii  northkorea china  syriastrikes afghani,1
  is this the end are we starting wwiii  northkorea china  syriastrikes afghanistan,1
 is this the end are we starting wwiii  northkorea china  syriastrikes afghanistan turkeyreferendum,1
congratulations valtteri bottas on your outstanding performance and brilliant victory at the  f  ,1
 admits that he decided to conceal evidence about   investigstion purely political remove him now,1
 and we pray the gop will do the right thing hell no trumprussia  pathetic we do not learn,1
  stats  sebastian vettel has scored half as many second places  as wins  in his career ,1
impeachtrumpnow trumprussia resist impeach killthebill  over the topyes offensiveyes well deserv ,1
 wins st f race at  while alonso who could not complete the formation lap  becomes the big story of the week,1
the latest the szykana daily  f ,1
my brother tom and i do a formula  podcast check it out  f  ,1
 fim do grid  feat    f   podcast,1
 podcast  f  feat  amp   ,1
 podcast  f  feat  amp  ,1
rt   post  pod is up check it out  bottas f mercedes ,1
post  pod is up check it out  bottas f mercedes ,1
 practice  bellhelmets teamlh f  photo by steve etherington ,1
  stats  sebastian vettel is the first nonmercedes driver who has been on pole position at sochi ,1
 f tunnel vison here  now  ,1
  standings after  they lost the st place vettel zigzagging raikonnen improving ,1
 our closing titles for the  got  thanks to  playing us out with fire    cf ht,1
  is a mclaren honda going to finish o  f,1
 fernando alonso feeling helpless after mclaren slump to new low in     skyf ,1
 dear god this makes monaco look like the indy  for overtaking ,1
 check out our  debrief  break issues for haas ampred bull renault sauber kvyat bottas and ferraris f ht,1
 tj f   ricciardo misfortune benefits verstappen  ,1
teamwork makes the dreamwork  the teams  sec stop at the  fastest of  so far   ,1
 qualifying top        james moy ,1
have you seen our latest f minidrivers  chapter tell us what do you think    ,1
for the third time this season  completed the most laps over the  weekend f  ,1
 tj f   the way in which russias gp was the most amazing  ,1
 wow amazing onetwo for  at ,1
seb during last sundays   ,1
was victory possible by pitting vettel sooner   ,1
 mn out now  stars in  argentina valtteri bottas breaks through in  and  pirel,1
 stats  quotes  lots more infographics   everything you need to know ahead of  weekend  gtgt  f,1
just watched the  whats the point of racing on tracks you cant over take boring ,1
 is it a bird is it a plane no thats a mclaren honda that looks like an orange with four wheels  f,1
where did your votes put the  in our gp of the year poll find out here f    ,1
 mins warning for tonights freport on  me  amp  are talking  amp the f ,1
 in short a glorious afternoon    quali   f ,1
 finns finish first f sochi  ,1
  stats    bottas finished st the st time seb nd the nd time amp kimi rd the rd time   more ,1
  stats    sebastian vettel has scored half as many second places  as wins  in his career ,1
 nooooooooooooo jolyon  safety car deployed jo and romain out of the ,1
 buckle up      ,1
 five minutes to go   ,1
 national anthem pano    ,1
 power rankings russia gt  via lisa davidson f  ,1
     this is still mehe did it he did it ,1
power rankings russia gt  via lisa davidson f  ,1
  stats   sebastian vettel is the first non mercedes driver who has been on the lead at sochi he led ,1
video check out the race highlights from sochi this past weekend were you happy with the outcome   f,1
  stats    sebastian vettel is the first nonmercedes driver who has been on pole position at sochi ,1
